latitude,longitude,altitude,geometry,coordinates,@id,access,addr:street,amenity,bicycle,bus,capacity,charge,fee,hgv,motor_vehicle,opening_hours,operator,parking:fee,payment:nfc,socket:type2_combo,socket:type2_combo:output,addr:city,addr:housenumber,addr:postcode,payment:contactless,ref,website,name,operator:wikidata,payment:cards,atmotorway,socket:chademo,socket:chademo:output,brand,brand:wikidata,motorcar,panoramax,socket:type2,source,source:date,source:url,scooter,authentication:app,authentication:membership_card,ref:EU:EVSE,ref:ocm,addr:country,socket:type2:output,amperage,fixme,rwetempcharging_station:plug,source:delivery_date,voltage,authentication:nfc,capacity:charging,covered,level,truck,wheelchair,authentication:none,brand:website,fuel:electricity,internet_access,internet_access:fee,lit,maxheight,phone,payment:app,payment:membership_card,description,payment:credit_cards,maxstay,authentication:phone_call,url,operator:wikipedia,check_date,network,payment:cash,payment:qr_code,atmotorroad,self_service,note,output,socket:chademo:voltage,socket:type2_cable,socket:type2_cable:output,payment:debit_cards,source:website,charging_station:output,image,socket:ccs,socket:ccs:output,name:en,phone:NL,panoramax:0,panoramax:1,panoramax:2,branch,manufacturer,no:network,socket:type2_combo:voltage,short_name,socket:type2_combo:current,description:en,start_date,socket:type2:current,power,authentication:contactless,motorcycle,man_made,brand:wikipedia
51.7372548,4.4100249,,Point,,node/6268633059,,Rijksweg A29,charging_station,,,6,,yes,,,24/7,Fastned,,,2; 2; 4,50 kW; 150 kW; 300 kW,Numansdorp,,3281LZ,,31115,,Fastned Buttervliet,Q19935749,,yes,4,50 kW,Fastned,Q19935749,yes,,2,,,,,yes,yes,,,,38 kW,,,,,,,,,,,,,https://fastnedcharging.com/nl,,,,,,,,,,no,,,https://nl.chargemap.com/fastned-buttervliet.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.9156498,5.9824347,,Point,,node/6268636535,,Rijksweg A32,charging_station,,,,,yes,,,24/7,Fastned,,,2,50 kW,Oldeholtwolde,,8477BZ,,31131,,Fastned De Weeren,Q19935749,,yes,2,50 kW,Fastned,Q19935749,yes,,2,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,43 kW,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.2207732,5.808904,,Point,,node/6268642135,,Rijksweg A2,charging_station,,,2,,yes,,,24/7,Fastned,,,4; 4,150 kW; 300 kW,Ell,,6011PE,,31345,,Fastned Ellerbrug,Q19935749,,yes,3,50 kW,Fastned,Q19935749,yes,,,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.2643168,5.2560263,,Point,,node/6268642495,,Rijksweg A27,charging_station,,,8,,yes,,,24/7,Fastned,,,3,50 kW,Eemnes,,3755MN,,31218,,Fastned Eemakker,Q19935749,,yes,3,50 kW,Fastned,Q19935749,yes,,2,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,43 kW,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.2814195,6.8528924,,Point,,node/6268653595,,Rijksweg A1,charging_station,,,9,,yes,,,24/7,Fastned,,,2; 4,50 kW; 300 kW,Deurningen,,7561VA,,31100,,Fastned Het Lonnekermeer,Q19935749,,yes,3,50 kW,Fastned,Q19935749,yes,,2,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,43 kW,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.7860262,5.7277811,,Point,,node/6268653656,,Rijksweg,charging_station,,,6,,yes,,,24/7,Fastned,,,2; 1; 4,150 kW; 200 kW; 300 kW,Eijsden,,6245LZ,,31035,,Fastned Knuvelkes,Q19935749,,yes,3,50 kW,Fastned,Q19935749,yes,,2,,,,,yes,yes,,,,43 kW,,,,,,,,,,,,,https://fastnedcharging.com/nl,,,,,,,,,,no,,,https://nl.chargemap.com/fastned-knuvelkes.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.5813997,4.9778705,,Point,,node/6268654407,,Rijksweg A7,charging_station,,,2,,yes,,,24/7,Fastned,,,2,50 kW,Noordbeemster,,1463PZ,,31186,,Fastned Kruisoord,Q19935749,,yes,2,50 kW,Fastned,Q19935749,yes,,2,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,43 kW,,socket:type2_combo:output is inmiddels waarschijnlijk 150 of 300 kW. socket:type2 is er waarschijnlijk niet meer.,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5590813,5.3567307,,Point,,node/6268654995,,Rijksweg,charging_station,,,,,yes,,,24/7,Fastned,,,2; 2; 4,50 kW; 150 kW; 300 kW,Liempde,,5298MG,,31328,,Fastned Velder,Q19935749,,yes,4,50 kW,Fastned,Q19935749,yes,,1,,,,,yes,yes,,,,38 kW,,,,,,,,,,,,,https://fastnedcharging.com/nl,,,,,,,,,,no,,,https://nl.chargemap.com/fastned-velder.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.4986091,4.6987628,,Point,,node/6269139890,,Akermaat,charging_station,,,,,yes,,,24/7,Fastned,,,4,150 kW,Heemskerk,,1967PV,,31264,,Fastned Akermaat,Q19935749,,yes,2,50 kW,Fastned,Q19935749,yes,,,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.4360688,5.4249862,,Point,,node/6269149820,,RW A6 de Aalscholver,charging_station,,,4,,yes,,,24/7,Fastned,,,4,150 kW,Lelystad,,8218PW,,31174,,Fastned Aalscholver,Q19935749,,yes,2,50 kW,Fastned,Q19935749,yes,,,https://fastnedcharging.com/nl/locaties,2022-06-07,,,yes,yes,,,,,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.9119815,4.9849352,,Point,,node/6269151502,,Rijksweg A27,charging_station,,,,,yes,,,24/7,Fastned,,,4,150 kW,Meerkerk,,4231QQ,,31341,,Fastned Blommendaal,Q19935749,,yes,2,50 kW,Fastned,Q19935749,yes,,,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.8507464,4.6798322,,Point,,node/6269153902,yes,Rijksweg A15,charging_station,,,,,yes,,,24/7,Fastned,no,,4,150,Alblasserdam,,2952BN,,NLFASE31061,,Fastned Alblasserdam,Q19935749,no,yes,2,50 kW,Fastned,Q19935749,yes,,2,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,43 kW,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,yes,yes,,no,unlimited,,,,,Fastned,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.079408,4.98095,,Point,,node/6269154250,,Rijksweg A12,charging_station,,,,,yes,,,24/7,Fastned,,,4,150 kW,Harmelen,,3481CV,,31188,,Fastned Bijleveld,Q19935749,,yes,2,50 kW,Fastned,Q19935749,yes,,,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,nl:Fastned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.0498909,5.4615486,,Point,,node/6269154493,,Laagerfseweg,charging_station,,,3,,yes,,,24/7,Fastned,,,2; 1,50 kW; 175 kW,Woudenberg,,3931PD,,31038,,Fastned Bloemheuvel,Q19935749,,yes,3,50 kW,Fastned,Q19935749,yes,,1,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,38 kW,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.4516246,5.9778787,,Point,,node/6269155362,,Rijksweg A28,charging_station,,,,,yes,,,24/7,Fastned,,,2; 4,50 kW; 300 kW,Wezep,,8091ZZ,,31003,,Fastned Bornheim,Q19935749,,yes,2,50 kW,Fastned,Q19935749,yes,,2,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,38 kW,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,nl:Fastned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.1627084,4.5541144,,Point,,node/6269156044,,Rijksweg A4,charging_station,,,4,,yes,,,24/7,Fastned,,,4,150 kW,Leiderdorp,,2353ZW,,31129,,Fastned Bospoort,Q19935749,,yes,2,50 kW,Fastned,Q19935749,yes,,,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.870622,4.180453,,Point,,node/6269158717,,Coosenhoek,charging_station,,,,,yes,,,24/7,Fastned,,,2,50 kW,Vierpolders,,3237NA,,31199,,Fastned Coosenhoek,Q19935749,,,2,50 kW,Fastned,Q19935749,yes,,2,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,43 kW,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.03999,4.70648,,Point,,node/6269159881,,de Andel,charging_station,,,,,yes,,,24/7,Fastned,,,4,150 kW,Gouda,,2811NT,,31350,,Fastned De Andel,Q19935749,,yes,2,50 kW,Fastned,Q19935749,yes,,,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.1707783,6.0258413,,Point,,node/6269160017,,Rijksweg A50,charging_station,,,4,,yes,,,24/7,Fastned,,,4,150 kW,Klarenbeek,,7381BJ,,31149,,Fastned De Brink,Q19935749,,yes,2,50 kW,Fastned,Q19935749,yes,,,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,en:Fastned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.7345151,5.4927236,,Point,,node/6269160134,,Rijksweg,charging_station,,,,,yes,,,24/7,Fastned,,,2; 4,50 kW; 300 kW,Geffen,,5386LE,,31104,,Fastned De Geffense Barriere,Q19935749,,,3,50 kW,Fastned,Q19935749,yes,,1,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,43 kW,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.7392505,5.028864,,Point,,node/6269160217,,Rijksweg,charging_station,,,2,,yes,,,24/7,Fastned,,,4,150 kW,Abbekerk,,1657EG,,NLFASE31178,,Fastned De Horn,Q19935749,,yes,2,50 kW,Fastned,Q19935749,yes,,2,https://fastnedcharging.com/nl/locaties,2022-06-07,,,yes,yes,,,NL,43 kW,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.7468404,4.921886,,Point,,node/6269160281,,Rijksweg A27,charging_station,,,4,,yes,,,24/7,Fastned,,,4,150 kW,Hank,,4273ZB,,31292,,Fastned De Keizer,Q19935749,,yes,2,50 kW,Fastned,Q19935749,yes,,,,,,,yes,yes,,,,,,,,,,,,,,,,,https://fastnedcharging.com/nl,,,,,,,,,,no,,,https://nl.chargemap.com/fastned-de-keizer.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.1857811,5.8908121,,Point,,node/6269160395,,Rijksweg A1,charging_station,,,5,,yes,,,24/7,Fastned,,,1; 4,50 kW; 300 kW,Ugchelen,,7339ET,,31063,,Fastned De Hucht,Q19935749,,yes,2,50 kW,Fastned,Q19935749,yes,,1,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,38 kW,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,nl:Fastned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.20374,5.68262,,Point,,node/6269163783,,A31,charging_station,,,,,yes,,,24/7,Fastned,,,2,50 kW,Menaam,,9036JG,,31088,,Fastned De Mieden,Q19935749,,yes,2,50 kW,Fastned,Q19935749,yes,,2,https://fastnedcharging.com/nl/locaties,2022-06-07,,,yes,yes,,,,43 kW,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.0159792,5.1206142,,Point,,node/6269163840,,Rijksweg A27,charging_station,,,,,yes,,,24/7,Fastned,,,4,150 kW,Nieuwegein,,3433NW,,NLFASE31141,,Fastned De Kroon,Q19935749,,yes,2,50 kW,Fastned,Q19935749,yes,,,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.8321476,4.8812367,,Point,,node/6269164366,,,charging_station,,,,,yes,,,24/7,Fastned,,,4,150 kW,,,,,31336,,Fastned Den Bout,Q19935749,,yes,2,50 kW,Fastned,Q19935749,yes,,,,,,,yes,yes,,,,,,,,,,,,,,,,,https://fastnedcharging.com/nl,,,,,,,,,,no,,,https://nl.chargemap.com/fastned-den-bout.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.6624026,4.6781186,,Point,,node/6269164831,,Voogdeweg,charging_station,,,4,,yes,,,24/7,Fastned,,,1; 3,50 kW; 175 kW,Zevenbergschen Hoek,,4765BK,,31140,,Fastned Den Hoek,Q19935749,,yes,2,50 kW,Fastned,Q19935749,yes,,1,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,38 kW,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.2614623,4.6862347,,Point,,node/6269166329,,,charging_station,,,,,yes,,,24/7,Fastned,,,2;4,50 kW;300 kW,,,,,31053,,Fastned Den Ruygen Hoek-West,Q19935749,,yes,3,50 kW,Fastned,Q19935749,yes,,,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.966036,4.5888413,,Point,,node/6269167760,,Rijksweg A20,charging_station,,,8,,yes,,,24/7,Fastned,,,8,150 kW;300 kW,Nieuwerkerk aan den IJssel,,2913LW,,31194,,Fastned De Vink,Q19935749,,yes,2,50 kW,Fastned,Q19935749,yes,,,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.063771,5.6120865,,Point,,node/6269168290,,Rijksweg A30,charging_station,,,4,,yes,,,24/7,Fastned,,,4; 4,150 kW; 300 kW,Ede,,6718VZ,,31307,,Fastned De Poel,Q19935749,,yes,3,50 kW,Fastned,Q19935749,yes,,,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.0074439,5.8122694,,Point,,node/6269168292,,Slenkweg,charging_station,,,6,,yes,,,24/7,Fastned,,,1; 4,50 kW; 300 kW,Arnhem,,6816VX,,31091,,Fastned De Slenk,Q19935749,,yes,2,50 kW,Fastned,Q19935749,yes,,1,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,38 kW,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,nl:Fastned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.1661614,6.0260949,,Point,,node/6269168525,,Rijksweg A50,charging_station,,,6,,yes,,,24/7,Fastned,,,4,150 kW,Klarenbeek,,7381AZ,,31242,,Fastned De Somp,Q19935749,,yes,2,50 kW,Fastned,Q19935749,yes,,,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,en:Fastned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.0639903,5.6088723,,Point,,node/6269169012,,Rijksweg A30,charging_station,,,,,yes,,,24/7,Fastned,,,2; 4,50 kW; 300 kW,Ede,,6718VZ,,31249,,Fastned De Veenen,Q19935749,,yes,3,50 kW,Fastned,Q19935749,yes,,2,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,38 kW,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.0324161,6.0210111,,Point,,node/6269170856,,De Vonken,charging_station,,,2,,yes,,,24/7,Fastned,,,4,300 kW,Terwispel,,8407EC,,31028,,Fastned De Vonken,Q19935749,,yes,2,50 kW,Fastned,Q19935749,yes,,,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.4422423,4.854712,,Point,,node/6269176770,,Coentunnelweg,charging_station,,,8,,yes,,,24/7,Fastned,,,8,400 kW,Oostzaan,,1511HX,,31128,,Fastned De Watering,Q19935749,,yes,2,50 kW,Fastned,Q19935749,yes,,,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.3851312,4.6617145,,Point,,node/6269178600,,Fustweg,charging_station,,,4,,yes,,,24/7,Fastned,,,4,300 kW,Haarlem,,2031CJ,,31413,,Fastned Fustweg,Q19935749,,,2,50 kW,Fastned,Q19935749,yes,,2,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,43 kW,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,en:Fastned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.9396589,6.1814894,,Point,,node/6269179679,,Rijksweg A18,charging_station,,,,,yes,,,24/7,Fastned,,,2; 4,50 kW; 300 kW,Didam,,6940QQ,,31337,,Fastned Geulenkamp,Q19935749,,yes,1,50 kW,Fastned,Q19935749,yes,,1,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,43 kW,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.3960009,6.0132672,,Point,,node/6269183778,,Rijksweg A50,charging_station,,,,,yes,,,24/7,Fastned,,,2; 4,150 kW; 300 kW,Heerde,,8181MH,,31216,,Fastned Het Veen,Q19935749,,yes,2,50 kW,Fastned,Q19935749,yes,,,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,nl:Fastned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.6835272,5.8936746,,Point,,node/6269185960,,,charging_station,,,,,yes,,,24/7,Fastned,,,2; 4,50 kW; 300 kW,,,,,31009,,Fastned Hondsiep,Q19935749,,yes,1,50 kW,Fastned,Q19935749,yes,,1,,,,,yes,yes,,,,43 kW,,,,,,,,,,,,,https://fastnedcharging.com/nl,,,,,,,,,,,,,https://nl.chargemap.com/hondsiep-haps-a73-oost.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.8571793,5.0214699,,Point,,node/6269186648,,Hoge Kwel,charging_station,,,3,,yes,,,24/7,Fastned,,,1; 2,50 kW; 175 kW,Wieringerwerf,,1771MN,,31245,,Fastned Hoge Kwel,Q19935749,,yes,2,50 kW,Fastned,Q19935749,yes,,1,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,38 kW,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.562321,5.075246,,Point,,node/6269187673,,Jan Heijnsstraat,charging_station,,,2,,yes,,,24/7,Fastned,,,2,50 kW,Tilburg,10,5041GB,,31703,,Fastned Jan Heijnsstraat (Albert Heijn),Q19935749,,,2,50 kW,Fastned,Q19935749,yes,,,,,,,yes,yes,,,,,,,,,,,,,,,,,https://fastnedcharging.com/nl,,,,,,,,,,no,,,https://nl.chargemap.com/fastned-albert-heijn-xl-jan-heijnsstraat-10-tilburg.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.0176806,5.0683873,,Point,,node/6269188263,,Rijksweg A2,charging_station,,,6,,yes,,,24/7,Fastned,,,6,400 kW,Nieuwegein,,3437PV,,31308,,Fastned Jutphaas,Q19935749,,yes,2,50 kW,Fastned,Q19935749,yes,,,https://fastnedcharging.com/nl/locaties,2022-06-07,,,yes,yes,,,,,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.0517458,4.436288,,Point,,node/6269188683,,Rijksweg A12,charging_station,,,8,,yes,,,24/7,Fastned,,,4; 4,150 kW; 300 kW,Zoetermeer,,2716RC,,31258,,Fastned Knorrestein,Q19935749,,yes,3,50 kW,Fastned,Q19935749,yes,,,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.6939299,5.0135631,,Point,,node/6269189554,,Maasroute,charging_station,,,4,,yes,,,24/7,Fastned,,,2,150 kW,Sprang-Capelle,,5160QQ,,31085,,Fastned Labbegat,Q19935749,,yes,2,50 kW,Fastned,Q19935749,yes,,,,,,,yes,yes,,,,,,,,,,,,,,,,,https://fastnedcharging.com/nl,,,,,,,,,,no,,,https://nl.chargemap.com/fastned-labbegat.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.8184422,5.742291,,Point,,node/6269189581,yes,Rijksweg A6,charging_station,,,4,,yes,,,24/7,Fastned,,,1; 3,50 kW; 175 kW,Rutten,,8313RE,,31219,,Fastned Lemsterhop,Q19935749,,yes,1,50 kW,Fastned,Q19935749,yes,,1,https://fastnedcharging.com/nl/locaties,2022-06-07,,,yes,yes,,,,38 kW,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.0612618,4.2276391,,Point,,node/6269189682,yes,Laan van Meerdervoort,charging_station,,,6,,yes,,,24/7,TotalEnergies,,,2,50kW,'s-Gravenhage,1781,2555BW,yes,NN001798,https://store.totalenergies.nl/nl_NL/NN001798,TotalEnergies EV Express Kijkduin,Q154037,,,2,50kW,TotalEnergies Express,Q124610909,,,2,TotalEnergies,2024-02-24,,,,,,,,43kW,,,,,,,,,,,,,,,,,,,+31 70 3180404,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.6792022,6.3589046,,Point,,node/6269190880,,Rijksweg A28,charging_station,,,,,yes,,,24/7,Fastned,,,2; 4,50 kW; 300 kW,Veeningen,,7924PV,,31103,,Fastned Lageveen,Q19935749,,yes,2,50 kW,Fastned,Q19935749,yes,,2,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,38 kW,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.4326891,5.4227664,,Point,,node/6269196904,,RW A6 de Lepelaar,charging_station,,,,,yes,,,24/7,Fastned,,,4,150 kW,Lelystad,,8218PZ,,31266,,Fastned Lepelaar,Q19935749,,yes,2,50 kW,Fastned,Q19935749,yes,,,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.9678616,4.5890321,,Point,,node/6269199863,,Rijksweg A20,charging_station,,,,,yes,,,24/7,Fastned,,,1; 4,50 kW; 300 kW,Nieuwerkerk aan den IJssel,,2913LB,,31171,,Fastned Maatveld,Q19935749,,yes,2,50 kW,Fastned,Q19935749,yes,,1,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,38 kW,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.1295459,5.8048268,,Point,,node/6269200144,,Mandelân,charging_station,,,6,,yes,,,24/7,Fastned,,,2,50 kW,Wirdum,,9088CE,,NLFASE31275,,Fastned Mandelân,Q19935749,,yes,3,50 kW,Fastned,Q19935749,yes,,2,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,43 kW,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.1809014,6.9336845,,Point,,node/6269200322,,Rijksweg A7,charging_station,,,,,yes,,,24/7,Fastned,,,2,50 kW,Scheemda,2,9679TN,,31013,,Fastned Meedenertol,Q19935749,,yes,2,50 kW,Fastned,Q19935749,yes,,2,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,43 kW,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
